ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ukip,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner
E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,2017-06-09 03:14:00,Con hold,Con,Lab,68445,51924,122,7729,28424,20695,1540,0,1265,0,0,0,0,0,0,0,0,0
E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,2017-06-09 03:08:00,Con hold,Con,Lab,63260,44655,84,10830,25963,15133,1494,0,541,0,0,0,0,0,0,0,1524,0
E14000960,E12000006,St Albans,Hertfordshire,East,England,County,2017-06-09 02:50:00,Con hold,Con,LD,72811,56998,142,6109,24571,13137,18462,0,828,0,0,0,0,0,0,0,0,0
E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,2017-06-09 03:48:00,Lab hold,Lab,Con,71409,42457,127,8084,16193,24277,996,0,991,0,0,0,0,0,0,0,0,0
E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,2017-06-09 09:05:00,Con hold,Con,Lab,78609,54212,231,11142,26856,15714,11642,0,0,0,0,0,0,0,0,0,0,0
E14000968,E12000006,Stevenage,Hertfordshire,East,England,County,2017-06-09 02:43:00,Con hold,Con,Lab,70765,49327,141,3386,24798,21412,2032,0,1085,0,0,0,0,0,0,0,0,0
E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,2017-06-09 01:56:00,Lab hold,Lab,Con,76088,50222,90,18406,13606,32012,1287,2097,1220,0,0,0,0,0,0,0,0,0
E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,2017-06-09 02:04:00,Lab hold,Lab,Con,79036,52886,79,24343,11536,35879,2101,1953,1417,0,0,0,0,0,0,0,0,0
S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,2017-06-09 04:00:00,Con gain from SNP,Con,SNP,66415,49356,72,148,18291,10902,1683,0,0,18143,0,0,0,0,0,0,337,0
E14000964,E12000009,St Ives,Cornwall,South West,England,County,2017-06-09 07:39:00,Con hold,Con,LD,67145,51226,109,312,22120,7298,21808,0,0,0,0,0,0,0,0,0,0,0
E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,2017-06-09 04:57:00,Lab hold,Lab,Con,64236,41544,97,14477,11805,26282,1778,1088,591,0,0,0,0,0,0,0,0,0
E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,2017-06-09 01:14:00,Lab hold,Lab,Con,66285,42731,74,8715,15589,24304,646,1834,358,0,0,0,0,0,0,0,0,0
E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,2017-06-09 02:02:00,Lab gain from Con,Lab,Con,75625,53824,82,888,25214,26102,951,1186,371,0,0,0,0,0,0,0,0,0
E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,2017-06-09 04:44:00,Lab hold,Lab,Con,56915,33145,64,3897,13186,17083,680,1608,378,0,0,0,0,0,0,0,210,0
E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,2017-06-09 04:32:00,Lab hold,Lab,Con,71558,41786,123,2359,18913,21272,916,0,685,0,0,0,0,0,0,0,0,0
E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,2017-06-09 05:16:00,Con gain from Lab,Con,Lab,66057,41690,101,663,20451,19788,808,0,643,0,0,0,0,0,0,0,0,0
E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,2017-06-09 03:56:00,Con hold,Con,Lab,67824,50032,99,17495,31614,14119,2222,1370,707,0,0,0,0,0,0,0,0,0
E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,2017-06-09 04:02:00,Con hold,Con,Lab,70215,47135,72,7654,25706,18052,1083,1801,493,0,0,0,0,0,0,0,0,0
N06000016,N92000002,Strangford,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 01:28:00,DUP hold,DUP,Alliance,64327,38749,77,18343,507,0,0,0,607,0,0,24036,1083,2404,4419,5693,0,0
E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,2017-06-09 01:47:00,Con hold,Con,Lab,72572,53532,152,21958,33657,11699,6357,0,1345,0,0,0,0,0,0,0,474,0
E14000978,E12000007,Streatham,London,London,England,Borough,2017-06-09 03:34:00,Lab hold,Lab,Con,78649,55795,161,26285,11927,38212,3611,349,1696,0,0,0,0,0,0,0,0,0
E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,2017-06-09 03:58:00,Lab hold,Lab,Con,71833,50191,95,19705,13814,33519,1001,1094,641,0,0,0,0,0,0,0,122,0
E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,2017-06-09 02:52:00,Lab gain from Con,Lab,Con,82839,63816,97,687,29307,29994,2053,1039,1423,0,0,0,0,0,0,0,0,0
E14000981,E12000006,Suffolk Coastal,Suffolk,East,England,County,2017-06-09 03:13:00,Con hold,Con,Lab,79366,58074,236,16012,33713,17701,4048,0,1802,0,0,0,0,0,0,0,810,0
E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,2017-06-08 23:45:00,Lab hold,Lab,Con,72728,45111,76,9997,15059,25056,1777,2209,705,0,0,0,0,0,0,0,305,0
E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,2017-06-09 02:43:00,Con hold,Con,Lab,80764,57822,226,24943,37118,12175,6271,0,2258,0,0,0,0,0,0,0,0,0
E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,2017-06-09 03:26:00,Con hold,Con,LD,70404,51970,123,12698,26567,10663,13869,0,871,0,0,0,0,0,0,0,0,0
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,2017-06-09 02:24:00,Con hold,Con,Lab,75652,52858,141,15339,32224,16885,2302,0,965,0,0,0,0,0,0,0,482,0
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,2017-06-09 03:02:00,Lab hold,Lab,Con,58521,35159,56,13168,9139,22307,625,1040,359,0,1689,0,0,0,0,0,0,0
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,2017-06-09 02:34:00,Lab hold,Lab,Con,56892,37282,83,10598,11680,22278,1269,0,434,0,1529,0,0,0,0,0,92,0
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,2017-06-09 02:20:00,Con hold,Con,Lab,71308,47110,180,12347,28748,16401,1961,0,0,0,0,0,0,0,0,0,0,0
E14000987,E12000002,Tatton,Cheshire,North West,England,County,2017-06-09 04:21:00,Con hold,Con,Lab,67874,49116,104,14787,28764,13977,4431,0,1024,0,0,0,0,0,0,0,920,0
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,2017-06-09 04:31:00,Con hold,Con,LD,85457,63053,99,15887,33333,9689,17446,1434,1151,0,0,0,0,0,0,0,0,0
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,2017-06-09 03:13:00,Con hold,Con,Lab,68106,44686,146,720,21777,21057,954,0,898,0,0,0,0,0,0,0,0,0
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,2017-06-09 04:55:00,Con hold,Con,Lab,81440,59084,115,22574,35448,12874,7981,1205,1576,0,0,0,0,0,0,0,0,0
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,2017-06-09 03:04:00,Con hold,Con,Lab,80449,59702,127,25499,36201,10702,9748,1197,1747,0,0,0,0,0,0,0,107,0
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,2017-06-09 02:56:00,Con hold,Con,Lab,68604,49523,115,9564,27451,17887,1345,1656,804,0,0,0,0,0,0,0,380,0
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 05:11:00,Con hold,Con,Lab,78670,55929,94,19001,33572,14571,3859,1532,1100,0,0,0,0,0,0,0,1295,0
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,2017-06-09 03:57:00,Con hold,Con,LD,67892,50690,101,12071,28008,6112,15937,0,633,0,0,0,0,0,0,0,0,0
E14000995,E12000006,Thurrock,Essex,East,England,Borough,2017-06-09 03:06:00,Con hold,Con,Lab,78154,50325,97,345,19880,19535,798,10112,0,0,0,0,0,0,0,0,0,0
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,2017-06-09 04:50:00,Con hold,Con,Lab,80731,57815,172,19801,35471,15670,4639,0,2035,0,0,0,0,0,0,0,0,0
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,2017-06-09 03:15:00,Con hold,Con,Lab,77417,56907,108,23508,36218,12710,3787,1857,2335,0,0,0,0,0,0,0,0,0
E14000998,E12000007,Tooting,London,London,England,Borough,2017-06-09 01:24:00,Lab hold,Lab,Con,77971,58171,133,15458,19236,34694,3057,339,845,0,0,0,0,0,0,0,0,0
E14000999,E12000009,Torbay,Devon,South West,England,Borough,2017-06-09 02:08:00,Con hold,Con,LD,75931,51174,75,14283,27141,9310,12858,1213,652,0,0,0,0,0,0,0,0,0
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 01:51:00,Lab hold,Lab,Con,61839,38429,62,10240,11894,22134,852,1490,0,0,2059,0,0,0,0,0,0,0
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,2017-06-09 05:42:00,Con hold,Con,Lab,80524,59480,144,20686,33612,12926,10526,0,1622,0,0,0,0,0,0,0,794,0
E14001001,E12000009,Totnes,Devon,South West,England,County,2017-06-09 03:33:00,Con hold,Con,Lab,68914,50270,82,13477,26972,13495,6466,1240,2097,0,0,0,0,0,0,0,0,0
E14001002,E12000007,Tottenham,London,London,England,Borough,2017-06-09 03:18:00,Lab hold,Lab,Con,72884,49339,147,34584,5665,40249,1687,462,1276,0,0,0,0,0,0,0,0,0
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,2017-06-09 06:27:00,Con hold,Con,Lab,74683,56647,70,3792,25123,21331,8465,897,831,0,0,0,0,0,0,0,0,0
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,2017-06-09 02:40:00,Con hold,Con,Lab,74782,54209,99,16465,30856,14391,5355,1464,1441,0,0,0,0,0,0,0,702,0
E14001005,E12000007,Twickenham,London,London,England,Borough,2017-06-09 02:54:00,LD gain from Con,LD,Con,83362,66290,143,9762,25207,6114,34969,0,0,0,0,0,0,0,0,0,0,0
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,2017-06-09 01:47:00,Lab hold,Lab,Con,77434,56858,106,11666,20729,32395,1724,1257,629,0,0,0,0,0,0,0,124,0
N06000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 03:34:00,DUP hold,DUP,SF,80168,51258,173,7992,0,0,0,0,0,0,0,22317,14325,4397,7900,2319,0,0
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,2017-06-09 02:48:00,Con hold,Con,Lab,69936,46694,84,5034,23716,18682,1835,1577,884,0,0,0,0,0,0,0,0,0
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,2017-06-09 01:40:00,Lab gain from Con,Lab,Con,56890,38684,91,2379,17044,19423,666,0,0,0,1551,0,0,0,0,0,0,0
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,2017-06-09 02:04:00,Con hold,Con,Lab,73959,53718,63,2190,25501,23311,1020,868,419,0,2295,0,0,0,0,0,304,0
E14001008,E12000007,Vauxhall,London,London,England,Borough,2017-06-09 03:50:00,Lab hold,Lab,LD,82055,55042,164,20250,10277,31576,11326,0,1152,0,0,0,0,0,0,0,711,0
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 04:55:00,Lab hold,Lab,Con,70340,46284,112,2176,20811,22987,943,0,0,0,0,0,0,0,0,0,1543,0
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,2017-06-09 02:03:00,Lab hold,Lab,Con,67454,48353,77,23320,11232,34552,772,1160,637,0,0,0,0,0,0,0,0,0
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,2017-06-09 02:52:00,Con gain from Lab,Con,Lab,67308,38118,78,2601,18919,16318,586,2295,0,0,0,0,0,0,0,0,0,0
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,2017-06-09 03:28:00,Lab hold,Lab,Con,67417,44072,117,8892,16394,25286,587,1805,0,0,0,0,0,0,0,0,0,0
E14001013,E12000007,Walthamstow,London,London,England,County,2017-06-09 02:41:00,Lab hold,Lab,Con,67957,48143,159,32017,6776,38793,1384,0,1190,0,0,0,0,0,0,0,0,0
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,2017-06-09 05:19:00,Lab hold,Lab,Con,62151,42454,57,10435,13903,24338,2015,1483,715,0,0,0,0,0,0,0,0,0
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,2017-06-09 04:46:00,Con hold,Con,Lab,85786,63602,156,17380,34459,17079,9234,1284,1546,0,0,0,0,0,0,0,0,0
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,2017-06-09 01:45:00,Lab hold,Lab,Con,63739,40206,116,16483,10521,27004,777,1349,555,0,0,0,0,0,0,0,0,0
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,2017-06-09 03:33:00,Lab hold,Lab,Con,71918,48517,99,9582,17774,27356,1207,1561,619,0,0,0,0,0,0,0,0,0
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,2017-06-09 04:03:00,Lab gain from Con,Lab,Con,85617,61995,120,2549,27445,29994,3339,0,0,0,0,0,0,0,0,0,1217,0
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,2017-06-09 03:32:00,Lab gain from Con,Lab,Con,74237,54055,125,1206,24021,25227,2810,799,1198,0,0,0,0,0,0,0,0,0
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,2017-06-09 00:03:00,Lab hold,Lab,Con,67280,40574,74,12940,11699,24639,961,2761,514,0,0,0,0,0,0,0,0,0
E14001021,E12000006,Watford,Hertfordshire,East,England,Borough,2017-06-09 02:51:00,Con hold,Con,Lab,86507,58610,113,2092,26731,24639,5335,1184,721,0,0,0,0,0,0,0,0,0
E14001022,E12000006,Waveney,Suffolk,East,England,County,2017-06-09 03:47:00,Con hold,Con,Lab,80763,52674,68,9215,28643,19428,1012,1933,1332,0,0,0,0,0,0,0,326,0
E14001023,E12000008,Wealden,East Sussex,South East,England,County,2017-06-09 02:46:00,Con hold,Con,Lab,81425,60464,113,23628,37027,13399,6281,1798,1959,0,0,0,0,0,0,0,0,0
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,2017-06-09 03:57:00,Lab gain from Con,Lab,Con,69016,50613,108,3928,22138,26066,1623,0,786,0,0,0,0,0,0,0,0,0
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,2017-06-09 02:20:00,Con hold,Con,Lab,79254,53240,100,12460,30579,18119,1782,1804,956,0,0,0,0,0,0,0,0,0
E14001026,E12000009,Wells,Somerset,South West,England,County,2017-06-09 04:35:00,Con hold,Con,LD,82451,60843,131,7582,30488,7129,22906,0,0,0,0,0,0,0,0,0,320,0
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East,England,County,2017-06-09 04:04:00,Con hold,Con,Lab,72888,51669,109,7369,26374,19005,3836,1441,835,0,0,0,0,0,0,0,178,0
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:54:00,Lab hold,Lab,Con,74890,43947,280,14803,13744,28547,1656,0,0,0,0,0,0,0,0,0,0,0
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,2017-06-09 03:59:00,Con gain from SNP,Con,SNP,72477,51625,49,7950,24704,5706,4461,0,0,16754,0,0,0,0,0,0,0,0
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,2017-06-09 01:30:00,Lab hold,Lab,Con,63846,39098,138,7713,14951,22664,625,0,533,0,0,0,0,0,0,0,325,0
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,2017-06-09 01:54:00,Lab hold,Lab,Con,65967,36094,90,4460,14329,18789,333,2320,323,0,0,0,0,0,0,0,0,0
E14001031,E12000009,West Dorset,Dorset,South West,England,County,2017-06-09 02:57:00,Con hold,Con,LD,79048,59598,152,19091,33081,10896,13990,0,1631,0,0,0,0,0,0,0,0,0
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,2017-06-09 01:44:00,SNP hold,SNP,Lab,67602,44083,86,2288,7582,16602,1009,0,0,18890,0,0,0,0,0,0,0,0
E14001032,E12000007,West Ham,London,London,England,Borough,2017-06-09 03:33:00,Lab hold,Lab,Con,92418,60708,161,36754,9837,46591,1836,1134,957,0,0,0,0,0,0,0,353,0
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,2017-06-09 03:29:00,Lab hold,Lab,Con,73257,54389,114,11689,20341,32030,1069,0,680,0,0,0,0,0,0,0,269,0
E14001036,E12000007,Westminster North,London,London,England,Borough,2017-06-09 02:36:00,Lab hold,Lab,Con,63846,43295,192,11512,14422,25934,2253,0,595,0,0,0,0,0,0,0,91,0
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,2017-06-09 03:25:00,LD hold,LD,Con,66391,51687,81,777,22909,4783,23686,0,0,0,0,0,0,0,0,0,309,0
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,2017-06-09 03:58:00,Con hold,Con,Lab,82136,56415,97,11544,29982,18438,5175,1932,888,0,0,0,0,0,0,0,0,0
E14001034,E12000006,West Suffolk,Suffolk,East,England,County,2017-06-09 02:45:00,Con hold,Con,Lab,77348,51746,104,17063,31649,14586,2180,2396,935,0,0,0,0,0,0,0,0,0
N06000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 03:42:00,SF hold,SF,DUP,64009,43486,189,10342,0,0,0,0,427,0,0,11718,22060,5635,2253,1000,393,0
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,2017-06-09 02:42:00,Con hold,Con,Lab,74375,56471,112,21328,34703,13375,5307,1481,1605,0,0,0,0,0,0,0,0,0
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,2017-06-09 01:21:00,Lab hold,Lab,Con,75359,47542,96,16027,13548,29575,916,2750,753,0,0,0,0,0,0,0,0,0
E14001040,E12000007,Wimbledon,London,London,England,Borough,2017-06-09 03:03:00,Con hold,Con,Lab,66780,51526,127,5622,23946,18324,7472,553,1231,0,0,0,0,0,0,0,0,0
E14001041,E12000008,Winchester,Hampshire,South East,England,County,2017-06-09 05:15:00,Con hold,Con,LD,72497,57156,100,9999,29729,6007,19730,695,846,0,0,0,0,0,0,0,149,0
E14001042,E12000008,Windsor,Berkshire,South East,England,County,2017-06-09 03:34:00,Con hold,Con,Lab,73595,53921,164,22384,34718,12334,5434,0,1435,0,0,0,0,0,0,0,0,0
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,2017-06-09 02:23:00,Lab hold,Lab,Con,57670,45195,84,8323,17548,25871,1322,0,454,0,0,0,0,0,0,0,0,0
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,2017-06-09 02:17:00,Lab hold,Lab,Con,55995,43951,83,5365,18501,23866,1155,0,429,0,0,0,0,0,0,0,0,0
E14001045,E12000006,Witham,Essex,East,England,County,2017-06-09 03:57:00,Con hold,Con,Lab,69137,49241,159,18646,31670,13024,2715,0,1832,0,0,0,0,0,0,0,0,0
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,2017-06-09 03:31:00,Con hold,Con,Lab,82727,60927,124,21241,33839,12598,12457,980,1053,0,0,0,0,0,0,0,0,0
E14001047,E12000008,Woking,Surrey,South East,England,County,2017-06-09 03:24:00,Con hold,Con,Lab,76170,55246,127,16724,29903,13179,9711,1161,1092,0,0,0,0,0,0,0,200,0
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,2017-06-09 02:45:00,Con hold,Con,Lab,79111,59690,199,18798,33806,15008,9512,0,1364,0,0,0,0,0,0,0,0,0
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,2017-06-09 01:59:00,Lab hold,Lab,Con,60770,36508,85,4587,14695,19282,570,1479,482,0,0,0,0,0,0,0,0,0
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,2017-06-09 02:22:00,Lab hold,Lab,Con,60301,36304,86,8514,12623,21137,448,1675,421,0,0,0,0,0,0,0,0,0
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,2017-06-09 02:31:00,Lab hold,Lab,Con,59971,42346,115,2185,18714,20899,784,1012,579,0,0,0,0,0,0,0,358,0
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,2017-06-09 03:07:00,Con hold,Con,Lab,73893,51423,92,2508,24731,22223,1757,1354,1211,0,0,0,0,0,0,0,147,0
E14001053,E12000002,Workington,Cumbria,North West,England,County,2017-06-09 00:43:00,Lab hold,Lab,Con,60265,41676,55,3925,17392,21317,1133,1556,0,0,0,0,0,0,0,0,278,0
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,2017-06-09 02:47:00,Lab hold,Lab,Con,73689,45642,115,8379,17667,26046,1087,0,842,0,0,0,0,0,0,0,0,0
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,2017-06-09 04:50:00,Con hold,Con,Lab,77757,54503,111,12090,30181,18091,2982,1635,1614,0,0,0,0,0,0,0,0,0
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,2017-06-09 01:10:00,Lab hold,Lab,Con,49881,35092,68,1832,15321,17153,865,0,0,0,1753,0,0,0,0,0,0,0
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,2017-06-09 02:18:00,Con hold,Con,Lab,77087,53493,144,6578,26766,20188,4147,1210,1182,0,0,0,0,0,0,0,0,0
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,2017-06-09 03:33:00,Con hold,Con,Lab,72319,52646,126,12246,30684,18438,2551,0,973,0,0,0,0,0,0,0,0,0
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,2017-06-09 02:22:00,Con hold,Con,Lab,77758,51129,90,13334,29859,16525,1943,1777,1025,0,0,0,0,0,0,0,0,0
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,2017-06-09 02:59:00,Lab hold,Lab,Con,76361,45846,71,14944,13581,28525,1504,1475,576,0,0,0,0,0,0,0,185,0
E14001060,E12000009,Yeovil,Somerset,South West,England,County,2017-06-09 01:51:00,Con hold,Con,LD,82916,59404,94,14723,32369,7418,17646,0,1052,0,0,0,0,0,0,0,919,0
W07000041,W92000004,Ynys Mon,Gwynedd,Wales,Wales,County,2017-06-09 02:28:00,Lab hold,Lab,Con,52921,37367,40,5259,10384,15643,479,624,0,0,10237,0,0,0,0,0,0,0
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 04:59:00,Lab hold,Lab,Con,77315,53088,213,18575,16019,34594,2475,0,0,0,0,0,0,0,0,0,0,0
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 04:17:00,Con hold,Con,Lab,75835,57427,146,8289,29356,21067,5910,0,1094,0,0,0,0,0,0,0,0,0
